country,admin_name,indicator,label,direction,latest_year,prev,se,ci_l,ci_u,prevalence_rank,n_units,rank_band,prov_avg,prov_min,prov_max,gap_worse,pos_worse
Nigeria,Osun,fever_care_seeking,Fever care-seeking,beneficial,2024,69.141468,9.763022,50.006297,88.27664,14,37,Better half,65.4574417567568,38.603106,91.521115,-3.68402624324325,0.422911735020114
Nigeria,Kwara,fever_care_seeking,Fever care-seeking,beneficial,2024,68.005494,12.034188,44.41892,91.592069,15,37,Better half,65.4574417567568,38.603106,91.521115,-2.54805224324325,0.444378415673197
Nigeria,Zamfara,fever_care_seeking,Fever care-seeking,beneficial,2024,67.853352,8.595555,51.006374,84.700329,16,37,Better half,65.4574417567568,38.603106,91.521115,-2.39591024324325,0.447253467151419
Nigeria,Benue,fever_care_seeking,Fever care-seeking,beneficial,2024,67.178773,11.985473,43.687677,90.66987,17,37,Better half,65.4574417567568,38.603106,91.521115,-1.72133124324326,0.460001093389587
Nigeria,Kogi,fever_care_seeking,Fever care-seeking,beneficial,2024,66.707402,4.839692,57.22178,76.193024,18,37,Better half,65.4574417567568,38.603106,91.521115,-1.24996024324325,0.468908665857024
Nigeria,Delta,fever_care_seeking,Fever care-seeking,beneficial,2024,65.252366,7.977935,49.6159,80.888832,19,37,Worse half,65.4574417567568,38.603106,91.521115,0.205075756756756,0.496404711673865
Nigeria,Ondo,fever_care_seeking,Fever care-seeking,beneficial,2024,65.15844,11.44138,42.733748,87.583133,20,37,Worse half,65.4574417567568,38.603106,91.521115,0.299001756756752,0.498179646176786
Nigeria,Niger,fever_care_seeking,Fever care-seeking,beneficial,2024,64.979575,6.0688,53.084945,76.874206,21,37,Worse half,65.4574417567568,38.603106,91.521115,0.477866756756754,0.501559686419797
Nigeria,Oyo,fever_care_seeking,Fever care-seeking,beneficial,2024,63.467586,9.029683,45.769733,81.165439,22,37,Worse half,65.4574417567568,38.603106,91.521115,1.98985575675675,0.530131982100838
Nigeria,Yobe,fever_care_seeking,Fever care-seeking,beneficial,2024,62.122155,4.476358,53.348655,70.895655,23,37,Worse half,65.4574417567568,38.603106,91.521115,3.33528675675675,0.555556804867696
Nigeria,Ekiti,fever_care_seeking,Fever care-seeking,beneficial,2024,61.840265,10.096069,42.052333,81.628198,24,37,Worse half,65.4574417567568,38.603106,91.521115,3.61717675675675,0.560883724858205
Nigeria,Abia,fever_care_seeking,Fever care-seeking,beneficial,2024,60.588801,5.43343,49.939473,71.238129,25,37,Worse half,65.4574417567568,38.603106,91.521115,4.86864075675675,0.584532838338646
Nigeria,Edo,fever_care_seeking,Fever care-seeking,beneficial,2024,59.138604,6.878038,45.657896,72.619311,26,37,Worse half,65.4574417567568,38.603106,91.521115,6.31883775675675,0.611937440805832
Nigeria,Sokoto,fever_care_seeking,Fever care-seeking,beneficial,2024,59.118744,9.739945,40.028803,78.208686,27,37,Worse half,65.4574417567568,38.603106,91.521115,6.33869775675675,0.6123127383723
Nigeria,Rivers,fever_care_seeking,Fever care-seeking,beneficial,2024,58.384398,7.706684,43.279575,73.489222,28,37,Worse half,65.4574417567568,38.603106,91.521115,7.07304375675675,0.626189791078497
Nigeria,Kaduna,fever_care_seeking,Fever care-seeking,beneficial,2024,58.035336,3.501981,51.171579,64.899093,29,37,Worse half,65.4574417567568,38.603106,91.521115,7.42210575675675,0.632786070995226
Nigeria,Katsina,fever_care_seeking,Fever care-seeking,beneficial,2024,56.315834,4.665027,47.172549,65.459119,30,37,Worst fifth,65.4574417567568,38.603106,91.521115,9.14160775675675,0.665279772714049
Nigeria,Taraba,fever_care_seeking,Fever care-seeking,beneficial,2024,56.12855,6.429787,43.5264,68.7307,31,37,Worst fifth,65.4574417567568,38.603106,91.521115,9.32889175675675,0.668818908133902
Nigeria,Plateau,fever_care_seeking,Fever care-seeking,beneficial,2024,54.335655,6.117205,42.346153,66.325157,32,37,Worst fifth,65.4574417567568,38.603106,91.521115,11.1217867567567,0.702699529001554
Nigeria,Enugu,fever_care_seeking,Fever care-seeking,beneficial,2024,52.717287,9.165875,34.752503,70.682072,33,37,Worst fifth,65.4574417567568,38.603106,91.521115,12.7401547567568,0.733282085499475
Nigeria,Kano,fever_care_seeking,Fever care-seeking,beneficial,2024,45.078199,3.007371,39.18386,50.972538,34,37,Worst fifth,65.4574417567568,38.603106,91.521115,20.3792427567568,0.877639141714496
Nigeria,Kebbi,fever_care_seeking,Fever care-seeking,beneficial,2024,41.447545,6.208956,29.278215,53.616874,35,37,Worst fifth,65.4574417567568,38.603106,91.521115,24.0098967567568,0.946248185565712
Nigeria,Ebonyi,fever_care_seeking,Fever care-seeking,beneficial,2024,39.666647,5.671417,28.550875,50.78242,36,37,Worst fifth,65.4574417567568,38.603106,91.521115,25.7907947567568,0.97990209722365
Nigeria,Bauchi,fever_care_seeking,Fever care-seeking,beneficial,2024,38.603106,6.072733,26.700768,50.505445,37,37,Worst fifth,65.4574417567568,38.603106,91.521115,26.8543357567568,1
Nigeria,Lagos,first_birth_under20,First birth <20,adverse,2024,15.24291624,2.10102074248446,11.124991256674,19.3608412287563,1,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-28.6430850045946,0
Nigeria,Abia,first_birth_under20,First birth <20,adverse,2024,16.36148001,1.88520279391471,12.6665504276091,20.0564095868633,2,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-27.5245212345946,0.0207205566402435
Nigeria,Imo,first_birth_under20,First birth <20,adverse,2024,17.9399906,1.81312064661607,14.3863394327818,21.4936417667688,3,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-25.9460106445946,0.0499612838696971
Nigeria,Anambra,first_birth_under20,First birth <20,adverse,2024,21.48852753,1.93910136977492,17.6879586878086,25.2890963820709,4,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-22.3974737145946,0.115695274563907
Nigeria,Osun,first_birth_under20,First birth <20,adverse,2024,22.12313825,2.20243557331481,17.8064438520675,26.4398326560012,5,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-21.7628629945946,0.127450963171867
Nigeria,Edo,first_birth_under20,First birth <20,adverse,2024,23.07430374,2.47780882497618,18.2178876840283,27.930719799086,6,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-20.8116975045946,0.145070591965843
Nigeria,Oyo,first_birth_under20,First birth <20,adverse,2024,24.22779915,1.71504071531363,20.8663811113727,27.5892171794418,7,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-19.6582020945946,0.16643823109219
Nigeria,Ogun,first_birth_under20,First birth <20,adverse,2024,24.37110376,2.19918290210688,20.0607844764351,28.6814230435267,8,37,Best fifth,43.8860012445946,15.24291624,69.22620392,-19.5148974845946,0.169092841734829
Nigeria,Enugu,first_birth_under20,First birth <20,adverse,2024,30.74329616,2.61695791728996,25.6141528882212,35.8724394221118,9,37,Better half,43.8860012445946,15.24291624,69.22620392,-13.1427050845946,0.287132936620729
Nigeria,Ondo,first_birth_under20,First birth <20,adverse,2024,30.93518784,2.71274876559957,25.6182979582491,36.2520777176104,10,37,Better half,43.8860012445946,15.24291624,69.22620392,-12.9508134045946,0.290687586369693
Nigeria,Ekiti,first_birth_under20,First birth <20,adverse,2024,31.13050132,3.0405554268265,25.171122188324,37.0898804474795,11,37,Better half,43.8860012445946,15.24291624,69.22620392,-12.7554999245946,0.294305622402581
Nigeria,FCT Abuja,first_birth_under20,First birth <20,adverse,2024,31.39053496,2.99184462774306,25.5266272445497,37.2544426799818,12,37,Better half,43.8860012445946,15.24291624,69.22620392,-12.4954662845946,0.29912255095909
Nigeria,Delta,first_birth_under20,First birth <20,adverse,2024,31.44268471,2.74206402170449,26.0683379862909,36.8170314379786,13,37,Better half,43.8860012445946,15.24291624,69.22620392,-12.4433165345946,0.300088586045895
Nigeria,Kwara,first_birth_under20,First birth <20,adverse,2024,32.93797251,2.7229067431853,27.6011733642708,38.2747716640797,14,37,Better half,43.8860012445946,15.24291624,69.22620392,-10.9480287345946,0.327787673379437
Nigeria,Rivers,first_birth_under20,First birth <20,adverse,2024,33.29042452,2.34918992980027,28.6860968671642,37.8947521776697,15,37,Better half,43.8860012445946,15.24291624,69.22620392,-10.5955767245946,0.334316583068844
Nigeria,Cross River,first_birth_under20,First birth <20,adverse,2024,35.76983241,2.35962881315547,31.1450449223938,40.3946199037292,16,37,Better half,43.8860012445946,15.24291624,69.22620392,-8.1161688345946,0.380245758496197
Nigeria,Ebonyi,first_birth_under20,First birth <20,adverse,2024,39.12518893,2.52816123651515,34.1700839562016,44.0802938975615,17,37,Better half,43.8860012445946,15.24291624,69.22620392,-4.7608123145946,0.442401226682754
Nigeria,Kogi,first_birth_under20,First birth <20,adverse,2024,46.7375006,3.72107477638135,39.4443280509669,54.0306731419427,18,37,Better half,43.8860012445946,15.24291624,69.22620392,2.8514993554054,0.583413602867101
Nigeria,Akwa Ibom,first_birth_under20,First birth <20,adverse,2024,46.94275336,2.68307489312967,41.6840232011963,52.2014835179119,19,37,Worse half,43.8860012445946,15.24291624,69.22620392,3.0567521154054,0.587215756622847
Nigeria,Bayelsa,first_birth_under20,First birth <20,adverse,2024,48.08737855,4.03736483987943,40.174288876219,56.000468233443,20,37,Worse half,43.8860012445946,15.24291624,69.22620392,4.2013773054054,0.608419081562689
Nigeria,Benue,first_birth_under20,First birth <20,adverse,2024,48.97661086,2.61578059120794,43.8497751048717,54.1034466053246,21,37,Worse half,43.8860012445946,15.24291624,69.22620392,5.09060961540541,0.624891444551604
Nigeria,Nasarawa,first_birth_under20,First birth <20,adverse,2024,49.56148142,3.14692756943046,43.3936167220972,55.7293461181769,22,37,Worse half,43.8860012445946,15.24291624,69.22620392,5.6754801754054,0.635725733924029
Nigeria,Plateau,first_birth_under20,First birth <20,adverse,2024,50.38827938,2.91604232291126,44.6729414478589,56.1036173084601,23,37,Worse half,43.8860012445946,15.24291624,69.22620392,6.50227813540541,0.651041547308739
Nigeria,Niger,first_birth_under20,First birth <20,adverse,2024,51.0756519,2.38020985864239,46.410526300536,55.7407774977085,24,37,Worse half,43.8860012445946,15.24291624,69.22620392,7.1896506554054,0.66377460877166
Nigeria,Borno,first_birth_under20,First birth <20,adverse,2024,52.57968717,2.82183028044888,47.0490014518303,58.1103728921591,25,37,Worse half,43.8860012445946,15.24291624,69.22620392,8.6936859254054,0.69163573643983
Nigeria,Taraba,first_birth_under20,First birth <20,adverse,2024,55.85589132,3.46687794588579,49.0609354061176,62.6508472315823,26,37,Worse half,43.8860012445946,15.24291624,69.22620392,11.9698900754054,0.752324966214433
Nigeria,Sokoto,first_birth_under20,First birth <20,adverse,2024,58.75740125,2.35116652032845,54.1491995507507,63.3656029537509,27,37,Worse half,43.8860012445946,15.24291624,69.22620392,14.8714000054054,0.806073266006758
Nigeria,Adamawa,first_birth_under20,First birth <20,adverse,2024,59.37119906,3.2609334850767,52.9798868755085,65.7625112489705,28,37,Worse half,43.8860012445946,15.24291624,69.22620392,15.4851978154054,0.817443411034576
Nigeria,Kano,first_birth_under20,First birth <20,adverse,2024,60.64340173,2.2846408570308,56.1655879329032,65.1212155276814,29,37,Worse half,43.8860012445946,15.24291624,69.22620392,16.7574004854054,0.841010013304918
Nigeria,Kebbi,first_birth_under20,First birth <20,adverse,2024,62.14482735,1.92662825437621,58.3687053576303,65.9209493379796,30,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,18.2588261054054,0.868822799160053
Nigeria,Bauchi,first_birth_under20,First birth <20,adverse,2024,65.54095138,2.89833823912544,59.8603128193943,71.2215899467964,31,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,21.6549501354054,0.931733454956554
Nigeria,Yobe,first_birth_under20,First birth <20,adverse,2024,65.56224881,3.86912381218886,57.9789054845759,73.1455921318088,32,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,21.6762475654054,0.932127973907053
Nigeria,Katsina,first_birth_under20,First birth <20,adverse,2024,67.08290374,1.89159730922139,63.3754411447841,70.7903663434377,33,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,23.1969024954054,0.960296968337591
Nigeria,Kaduna,first_birth_under20,First birth <20,adverse,2024,67.50766661,3.13485200221493,61.3634695850375,73.6518636274466,34,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,23.6216653654054,0.968165382586791
Nigeria,Jigawa,first_birth_under20,First birth <20,adverse,2024,67.83655527,1.8890775033933,64.1340313964652,71.5390791377766,35,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,23.9505540254054,0.974257798853647
Nigeria,Gombe,first_birth_under20,First birth <20,adverse,2024,68.30856973,3.46256153777854,61.5220738220784,75.0950656386775,36,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,24.4225684854054,0.983001513441724
Nigeria,Zamfara,first_birth_under20,First birth <20,adverse,2024,69.22620392,2.5191189241842,64.2888215523717,74.1635862807204,37,37,Worst fifth,43.8860012445946,15.24291624,69.22620392,25.3402026754054,1
Nigeria,Lagos,malaria_rdt_positive,Malaria RDT+,adverse,2021,3.244182808,2.09170628147291,-0.855486170363726,7.34385178548248,1,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-31.8825839476216,0
Nigeria,Kwara,malaria_rdt_positive,Malaria RDT+,adverse,2021,17.61246742,6.20420178141548,5.4524553738902,29.7724794626774,2,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-17.5142993356216,0.198558396967967
Nigeria,Borno,malaria_rdt_positive,Malaria RDT+,adverse,2021,18.62373676,4.39094118411163,10.017650177604,27.2298233357889,3,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-16.5030299956216,0.212533344185087
Nigeria,Delta,malaria_rdt_positive,Malaria RDT+,adverse,2021,18.89135141,4.94398922817182,9.2013105848082,28.5813922391497,4,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-16.2354153456216,0.216231568248992
Nigeria,Anambra,malaria_rdt_positive,Malaria RDT+,adverse,2021,20.16236367,4.87965929560633,10.5984071956392,29.7263201480682,5,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-14.9644030856216,0.233795958410185
Nigeria,Taraba,malaria_rdt_positive,Malaria RDT+,adverse,2021,24.52453213,4.44593693386753,15.8106558587912,33.2384083946248,6,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-10.6022346256216,0.2940776969831
Nigeria,Imo,malaria_rdt_positive,Malaria RDT+,adverse,2021,26.17021871,4.417129417081,17.5128041387737,34.827633283836,7,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-8.95654804562162,0.316819791677104
Nigeria,Abia,malaria_rdt_positive,Malaria RDT+,adverse,2021,26.4204568,8.47882726920222,9.80226072448454,43.0386528820294,8,37,Best fifth,35.1267667556216,3.244182808,75.60719959,-8.70630995562162,0.320277885343291
Nigeria,Plateau,malaria_rdt_positive,Malaria RDT+,adverse,2021,26.43442792,4.25790424127386,18.0890889570803,34.7797668821145,9,37,Better half,35.1267667556216,3.244182808,75.60719959,-8.69233883562162,0.320470955237572
Nigeria,Bayelsa,malaria_rdt_positive,Malaria RDT+,adverse,2021,27.07378718,5.76690008722709,15.7708707097694,38.3767036565814,10,37,Better half,35.1267667556216,3.244182808,75.60719959,-8.05297957562162,0.329306397545431
Nigeria,Osun,malaria_rdt_positive,Malaria RDT+,adverse,2021,27.55320134,4.56538961241663,18.6052021285819,36.5012005600417,11,37,Better half,35.1267667556216,3.244182808,75.60719959,-7.57356541562162,0.335931524320401
Nigeria,Kogi,malaria_rdt_positive,Malaria RDT+,adverse,2021,27.73352179,6.72138530373694,14.5598486728754,40.9071949159578,12,37,Better half,35.1267667556216,3.244182808,75.60719959,-7.39324496562162,0.338423411171155
Nigeria,Adamawa,malaria_rdt_positive,Malaria RDT+,adverse,2021,27.9578965,5.92341946654766,16.3482076808965,39.5675853204103,13,37,Better half,35.1267667556216,3.244182808,75.60719959,-7.16887025562162,0.341524093259576
Nigeria,Oyo,malaria_rdt_positive,Malaria RDT+,adverse,2021,29.56098766,5.58768468310899,18.6093269211065,40.512648392826,14,37,Better half,35.1267667556216,3.244182808,75.60719959,-5.56577909562163,0.363677552737771
Nigeria,Nasarawa,malaria_rdt_positive,Malaria RDT+,adverse,2021,29.93900059,5.46180994831607,19.2340497977934,40.6439513759975,15,37,Better half,35.1267667556216,3.244182808,75.60719959,-5.18776616562163,0.36890139423596
Nigeria,Ebonyi,malaria_rdt_positive,Malaria RDT+,adverse,2021,30.18701851,5.68566052604765,19.0433286552031,41.330708373952,16,37,Better half,35.1267667556216,3.244182808,75.60719959,-4.93974824562162,0.372328806898249
Nigeria,Edo,malaria_rdt_positive,Malaria RDT+,adverse,2021,30.20342429,5.23055539252062,19.9517240981978,40.4551244751622,17,37,Better half,35.1267667556216,3.244182808,75.60719959,-4.92334246562162,0.372555521879596
Nigeria,Enugu,malaria_rdt_positive,Malaria RDT+,adverse,2021,30.21749413,7.90214340770026,14.7295776499704,45.7054106094967,18,37,Better half,35.1267667556216,3.244182808,75.60719959,-4.90927262562163,0.372749956006664
Nigeria,Kaduna,malaria_rdt_positive,Malaria RDT+,adverse,2021,32.28640995,5.47746531209226,21.5507752123212,43.0220446888578,19,37,Worse half,35.1267667556216,3.244182808,75.60719959,-2.84035680562162,0.401340746053917
Nigeria,Gombe,malaria_rdt_positive,Malaria RDT+,adverse,2021,33.07982323,7.96002797525925,17.4784550810145,48.6811913758933,20,37,Worse half,35.1267667556216,3.244182808,75.60719959,-2.04694352562162,0.412305093800643
Nigeria,Akwa Ibom,malaria_rdt_positive,Malaria RDT+,adverse,2021,33.50147738,7.28312716918227,19.2268104377195,47.7761443305643,21,37,Worse half,35.1267667556216,3.244182808,75.60719959,-1.62528937562163,0.418132022648431
Nigeria,Rivers,malaria_rdt_positive,Malaria RDT+,adverse,2021,33.84001239,5.86611517312534,22.3426379171594,45.3373868541386,22,37,Worse half,35.1267667556216,3.244182808,75.60719959,-1.28675436562163,0.422810310329828
Nigeria,Benue,malaria_rdt_positive,Malaria RDT+,adverse,2021,33.9762087,5.81079991142831,22.5872501568822,45.3651672524183,23,37,Worse half,35.1267667556216,3.244182808,75.60719959,-1.15055805562162,0.424692436256257
Nigeria,FCT Abuja,malaria_rdt_positive,Malaria RDT+,adverse,2021,34.56139661,5.11412898359658,24.5378879857249,44.5849052260084,24,37,Worse half,35.1267667556216,3.244182808,75.60719959,-0.565370145621621,0.432779273096724
Nigeria,Ogun,malaria_rdt_positive,Malaria RDT+,adverse,2021,35.60118029,10.0507584977018,15.902055620327,55.300304965938,25,37,Worse half,35.1267667556216,3.244182808,75.60719959,0.474413534378378,0.447148266074621
Nigeria,Ekiti,malaria_rdt_positive,Malaria RDT+,adverse,2021,36.52242265,7.39646268399714,22.0256221777692,51.0192231250269,26,37,Worse half,35.1267667556216,3.244182808,75.60719959,1.39565589437838,0.459879111207506
Nigeria,Sokoto,malaria_rdt_positive,Malaria RDT+,adverse,2021,40.32348625,6.41801538239991,27.7444072443804,52.9025652478362,27,37,Worse half,35.1267667556216,3.244182808,75.60719959,5.19671949437838,0.51240682175682
Nigeria,Cross River,malaria_rdt_positive,Malaria RDT+,adverse,2021,40.5583512,8.54547704111373,23.8095239691805,57.3071784317741,28,37,Worse half,35.1267667556216,3.244182808,75.60719959,5.43158444437837,0.515652470714595
Nigeria,Niger,malaria_rdt_positive,Malaria RDT+,adverse,2021,42.55282289,5.60021432306518,31.5766045159628,53.529041273789,29,37,Worse half,35.1267667556216,3.244182808,75.60719959,7.42605613437838,0.54321450141335
Nigeria,Ondo,malaria_rdt_positive,Malaria RDT+,adverse,2021,44.84330263,5.50448858551208,34.0547032530636,55.6319020148946,30,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,9.71653587437837,0.574867130641071
Nigeria,Katsina,malaria_rdt_positive,Malaria RDT+,adverse,2021,49.47541357,4.87256367733317,39.9253642475901,59.0254628874922,31,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,14.3486468143784,0.638879262058348
Nigeria,Kano,malaria_rdt_positive,Malaria RDT+,adverse,2021,54.03456571,4.72450652683781,44.7747030750876,63.2944283497407,32,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,18.9077989543784,0.701883160219958
Nigeria,Jigawa,malaria_rdt_positive,Malaria RDT+,adverse,2021,54.52837393,5.73994884108445,43.2782809254656,65.7784669287214,33,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,19.4016071743784,0.708707201587493
Nigeria,Bauchi,malaria_rdt_positive,Malaria RDT+,adverse,2021,59.63938532,4.1738861382204,51.4587188155262,67.8200518284921,34,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,24.5126185643784,0.779337360711419
Nigeria,Zamfara,malaria_rdt_positive,Malaria RDT+,adverse,2021,59.73689676,6.40213703264633,47.1889387469347,72.2848547630885,35,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,24.6101300043784,0.780684892148559
Nigeria,Yobe,malaria_rdt_positive,Malaria RDT+,adverse,2021,62.51157129,4.2464499449552,54.1886823399655,70.8344602484941,36,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,27.3848045343784,0.81902871269931
Nigeria,Kebbi,malaria_rdt_positive,Malaria RDT+,adverse,2021,75.60719959,5.56400427843812,64.7019515956412,86.5124475867721,37,37,Worst fifth,35.1267667556216,3.244182808,75.60719959,40.4804328343784,1
Nigeria,Enugu,wasting,Wasting,adverse,2024,3.885584696,1.054209741,1.819371572,5.951797819,1,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-4.55736026218919,0
Nigeria,Plateau,wasting,Wasting,adverse,2024,4.771686141,1.576574865,1.681656186,7.861716096,2,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-3.67125881718919,0.0787849645806734
Nigeria,Ekiti,wasting,Wasting,adverse,2024,4.97736177,1.930436801,1.193775167,8.760948374,3,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-3.46558318818919,0.0970719758899403
Nigeria,Bauchi,wasting,Wasting,adverse,2024,5.24001237,1.254262966,2.781702129,7.698322611,4,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-3.20293258818919,0.120424740220544
Nigeria,Zamfara,wasting,Wasting,adverse,2024,5.275815423,1.50061894,2.334656347,8.216974499,5,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-3.16712953518919,0.123608057749707
Nigeria,Cross River,wasting,Wasting,adverse,2024,5.623908292,1.66894829,2.352829751,8.894986833,6,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-2.81903666618919,0.154557656703301
Nigeria,Niger,wasting,Wasting,adverse,2024,5.794032154,1.318156103,3.210493665,8.377570642,7,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-2.64891280418919,0.169683692799537
Nigeria,Kogi,wasting,Wasting,adverse,2024,5.858815758,1.974159958,1.989533341,9.728098176,8,37,Best fifth,8.44294495818919,3.885584696,15.13267289,-2.58412920018919,0.17544372623064
Nigeria,Kaduna,wasting,Wasting,adverse,2024,5.896358091,1.310014022,3.328777788,8.463938393,9,37,Better half,8.44294495818919,3.885584696,15.13267289,-2.54658686718919,0.178781686452205
Nigeria,Lagos,wasting,Wasting,adverse,2024,5.968777471,2.20446613,1.648103251,10.28945169,10,37,Better half,8.44294495818919,3.885584696,15.13267289,-2.47416748718919,0.185220631248479
Nigeria,Sokoto,wasting,Wasting,adverse,2024,6.035052676,1.410968738,3.269604766,8.800500586,11,37,Better half,8.44294495818919,3.885584696,15.13267289,-2.40789228218919,0.191113285761081
Nigeria,Kwara,wasting,Wasting,adverse,2024,6.147213268,1.705884711,2.803740673,9.490685863,12,37,Better half,8.44294495818919,3.885584696,15.13267289,-2.29573169018919,0.201085697292435
Nigeria,Ebonyi,wasting,Wasting,adverse,2024,6.53616366,0.923729963,4.725686201,8.346641119,13,37,Better half,8.44294495818919,3.885584696,15.13267289,-1.90678129818919,0.235668016315015
Nigeria,Katsina,wasting,Wasting,adverse,2024,6.721186552,1.829286772,3.135850363,10.30652274,14,37,Better half,8.44294495818919,3.885584696,15.13267289,-1.72175840618919,0.252118753502148
Nigeria,Benue,wasting,Wasting,adverse,2024,6.740900604,1.884860957,3.046641013,10.4351602,15,37,Better half,8.44294495818919,3.885584696,15.13267289,-1.70204435418919,0.253871567355827
Nigeria,Adamawa,wasting,Wasting,adverse,2024,6.959847223,1.685534009,3.656261271,10.26343317,16,37,Better half,8.44294495818919,3.885584696,15.13267289,-1.48309773518919,0.273338527623535
Nigeria,FCT Abuja,wasting,Wasting,adverse,2024,6.972642657,2.762848397,1.557559303,12.38772601,17,37,Better half,8.44294495818919,3.885584696,15.13267289,-1.47030230118919,0.274476193993647
Nigeria,Imo,wasting,Wasting,adverse,2024,7.13242604,1.967300693,3.276587535,10.98826454,18,37,Better half,8.44294495818919,3.885584696,15.13267289,-1.31051891818919,0.288682838437428
Nigeria,Edo,wasting,Wasting,adverse,2024,8.001086275,1.580151008,4.904047208,11.09812534,19,37,Worse half,8.44294495818919,3.885584696,15.13267289,-0.441858683189189,0.365917071868922
Nigeria,Abia,wasting,Wasting,adverse,2024,8.22455821,1.794118315,4.708150928,11.74096549,20,37,Worse half,8.44294495818919,3.885584696,15.13267289,-0.218386748189189,0.385786386588016
Nigeria,Gombe,wasting,Wasting,adverse,2024,8.822882214,1.303283063,6.268494348,11.37727008,21,37,Worse half,8.44294495818919,3.885584696,15.13267289,0.379937255810811,0.438984511620875
Nigeria,Bayelsa,wasting,Wasting,adverse,2024,8.895952244,1.785596535,5.396247344,12.39565714,22,37,Worse half,8.44294495818919,3.885584696,15.13267289,0.453007285810811,0.445481306945996
Nigeria,Taraba,wasting,Wasting,adverse,2024,9.488313678,2.724072794,4.149229111,14.82739825,23,37,Worse half,8.44294495818919,3.885584696,15.13267289,1.04536871981081,0.498149288541091
Nigeria,Kebbi,wasting,Wasting,adverse,2024,9.552864695,1.593297528,6.430058922,12.67567047,24,37,Worse half,8.44294495818919,3.885584696,15.13267289,1.10991973681081,0.503888642219711
Nigeria,Nasarawa,wasting,Wasting,adverse,2024,9.567999943,1.680913379,6.27347026,12.86252963,25,37,Worse half,8.44294495818919,3.885584696,15.13267289,1.12505498481081,0.505234345902205
Nigeria,Anambra,wasting,Wasting,adverse,2024,9.789366528,1.539631247,6.771744734,12.80698832,26,37,Worse half,8.44294495818919,3.885584696,15.13267289,1.34642156981081,0.52491646994904
Nigeria,Yobe,wasting,Wasting,adverse,2024,10.09131788,2.279649429,5.623287103,14.55934866,27,37,Worse half,8.44294495818919,3.885584696,15.13267289,1.64837292181081,0.551763538878497
Nigeria,Ondo,wasting,Wasting,adverse,2024,10.20967123,2.56578645,5.180822191,15.23852026,28,37,Worse half,8.44294495818919,3.885584696,15.13267289,1.76672627181081,0.562286560300445
Nigeria,Borno,wasting,Wasting,adverse,2024,10.33049408,2.395537212,5.635327426,15.02566074,29,37,Worse half,8.44294495818919,3.885584696,15.13267289,1.88754912181081,0.573029149663659
Nigeria,Kano,wasting,Wasting,adverse,2024,10.39470898,1.90219659,6.666472174,14.12294579,30,37,Worst fifth,8.44294495818919,3.885584696,15.13267289,1.95176402181081,0.578738618540613
Nigeria,Akwa Ibom,wasting,Wasting,adverse,2024,11.7771064,3.140572834,5.621696753,17.93251604,31,37,Worst fifth,8.44294495818919,3.885584696,15.13267289,3.33416144181081,0.701650202068292
Nigeria,Osun,wasting,Wasting,adverse,2024,11.83325332,3.100907536,5.755586235,17.91092041,32,37,Worst fifth,8.44294495818919,3.885584696,15.13267289,3.39030836181081,0.706642331500508
Nigeria,Rivers,wasting,Wasting,adverse,2024,12.70018555,2.409343752,7.977958567,17.42241253,33,37,Worst fifth,8.44294495818919,3.885584696,15.13267289,4.25724059181081,0.783722924721293
Nigeria,Jigawa,wasting,Wasting,adverse,2024,13.19888173,1.647346371,9.970142171,16.42762128,34,37,Worst fifth,8.44294495818919,3.885584696,15.13267289,4.75593677181081,0.828062950459336
