country,survey_year,survey_source,survey_label,indicator,admin_name,estimate,ci_l,ci_u
Nigeria,2018,DHS,2018 DHS,anemia_women,Ogun,48.99497187,43.58310573,54.40683801
Nigeria,2018,DHS,2018 DHS,anemia_women,Ondo,55.15180425,48.81096484,61.49264365
Nigeria,2018,DHS,2018 DHS,anemia_women,Osun,57.16442847,51.96551866,62.36333829
Nigeria,2018,DHS,2018 DHS,anemia_women,Oyo,49.65007942,42.88706522,56.41309362
Nigeria,2018,DHS,2018 DHS,anemia_women,Plateau,43.69597886,38.2816098,49.11034793
Nigeria,2018,DHS,2018 DHS,anemia_women,Rivers,66.09316478,58.99908979,73.18723977
Nigeria,2018,DHS,2018 DHS,anemia_women,Sokoto,73.71410673,66.73379371,80.69441974
Nigeria,2018,DHS,2018 DHS,anemia_women,Taraba,53.96998969,47.23194622,60.70803316
Nigeria,2018,DHS,2018 DHS,anemia_women,Yobe,67.8157592,60.73388369,74.8976347
Nigeria,2018,DHS,2018 DHS,anemia_women,Zamfara,71.29361959,65.85676967,76.73046952
Nigeria,2024,DHS,2024 DHS,anemia_women,Abia,64.03379026,56.90147856,71.16610197
Nigeria,2024,DHS,2024 DHS,anemia_women,Adamawa,44.23647588,37.55973579,50.91321597
Nigeria,2024,DHS,2024 DHS,anemia_women,Akwa Ibom,55.52269926,49.60972604,61.43567248
Nigeria,2024,DHS,2024 DHS,anemia_women,Anambra,52.27675929,44.18508872,60.36842987
Nigeria,2024,DHS,2024 DHS,anemia_women,Bauchi,46.67997221,36.70100058,56.65894384
Nigeria,2024,DHS,2024 DHS,anemia_women,Bayelsa,47.70077996,41.94494254,53.45661738
Nigeria,2024,DHS,2024 DHS,anemia_women,Benue,26.74018447,21.89996422,31.58040472
Nigeria,2024,DHS,2024 DHS,anemia_women,Borno,39.09120376,33.88593752,44.29647001
Nigeria,2024,DHS,2024 DHS,anemia_women,Cross River,38.5152347,31.53287736,45.49759205
Nigeria,2024,DHS,2024 DHS,anemia_women,Delta,35.82449551,30.34500807,41.30398294
Nigeria,2024,DHS,2024 DHS,anemia_women,Ebonyi,71.68532422,66.74636104,76.6242874
Nigeria,2024,DHS,2024 DHS,anemia_women,Edo,50.81819356,44.93689909,56.69948804
Nigeria,2024,DHS,2024 DHS,anemia_women,Ekiti,40.40354179,31.96680275,48.84028084
Nigeria,2024,DHS,2024 DHS,anemia_women,Enugu,47.76113895,42.31873004,53.20354785
Nigeria,2024,DHS,2024 DHS,anemia_women,FCT Abuja,29.82901728,24.07506182,35.58297274
Nigeria,2024,DHS,2024 DHS,anemia_women,Gombe,38.6254518,32.7708924,44.48001121
Nigeria,2024,DHS,2024 DHS,anemia_women,Imo,40.12632595,33.96983128,46.28282062
Nigeria,2024,DHS,2024 DHS,anemia_women,Jigawa,48.83952536,43.20209879,54.47695192
Nigeria,2024,DHS,2024 DHS,anemia_women,Kaduna,26.11484997,21.86225455,30.36744539
Nigeria,2024,DHS,2024 DHS,anemia_women,Kano,33.46541688,28.6865883,38.24424545
Nigeria,2024,DHS,2024 DHS,anemia_women,Katsina,52.36303215,44.88911621,59.83694808
Nigeria,2024,DHS,2024 DHS,anemia_women,Kebbi,20.08032564,16.0775032,24.08314808
Nigeria,2024,DHS,2024 DHS,anemia_women,Kogi,43.47425178,36.91655304,50.03195051
Nigeria,2024,DHS,2024 DHS,anemia_women,Kwara,55.82042091,49.62554025,62.01530157
Nigeria,2024,DHS,2024 DHS,anemia_women,Lagos,46.30045303,39.07461092,53.52629514
Nigeria,2024,DHS,2024 DHS,anemia_women,Nasarawa,31.06414698,25.15266549,36.97562846
Nigeria,2024,DHS,2024 DHS,anemia_women,Niger,40.03126674,32.70636625,47.35616723
Nigeria,2024,DHS,2024 DHS,anemia_women,Ogun,41.67780639,35.29056577,48.06504701
Nigeria,2024,DHS,2024 DHS,anemia_women,Ondo,45.22823992,36.26158074,54.1948991
Nigeria,2024,DHS,2024 DHS,anemia_women,Osun,37.61204694,30.98226017,44.24183371
Nigeria,2024,DHS,2024 DHS,anemia_women,Oyo,38.2913686,33.32343017,43.25930702
Nigeria,2024,DHS,2024 DHS,anemia_women,Plateau,23.72343165,18.03805432,29.40880898
Nigeria,2024,DHS,2024 DHS,anemia_women,Rivers,49.74679356,44.99704369,54.49654343
Nigeria,2024,DHS,2024 DHS,anemia_women,Sokoto,64.27788137,59.54790318,69.00785957
Nigeria,2024,DHS,2024 DHS,anemia_women,Taraba,40.33693676,32.60867669,48.06519683
Nigeria,2024,DHS,2024 DHS,anemia_women,Yobe,37.25458425,31.44948034,43.05968815
Nigeria,2024,DHS,2024 DHS,anemia_women,Zamfara,39.06831555,30.85590892,47.28072219
Nigeria,2013,DHS,2013 DHS,facility_delivery,Abia,72.833546,63.258054,82.409037
Nigeria,2013,DHS,2013 DHS,facility_delivery,Adamawa,33.392323,23.351556,43.43309
Nigeria,2013,DHS,2013 DHS,facility_delivery,Akwa Ibom,43.177927,34.818265,51.537588
Nigeria,2013,DHS,2013 DHS,facility_delivery,Anambra,84.648975,76.191073,93.106877
Nigeria,2013,DHS,2013 DHS,facility_delivery,Bauchi,16.92742,11.233881,22.620959
Nigeria,2013,DHS,2013 DHS,facility_delivery,Bayelsa,28.418101,17.693017,39.143185
Nigeria,2013,DHS,2013 DHS,facility_delivery,Benue,50.922638,40.26507,61.580207
Nigeria,2013,DHS,2013 DHS,facility_delivery,Borno,16.978657,9.460904,24.49641
Nigeria,2013,DHS,2013 DHS,facility_delivery,Cross River,40.380358,30.945251,49.815465
Nigeria,2013,DHS,2013 DHS,facility_delivery,Delta,57.649006,44.137777,71.160236
Nigeria,2013,DHS,2013 DHS,facility_delivery,Ebonyi,59.608168,50.074824,69.141511
Nigeria,2013,DHS,2013 DHS,facility_delivery,Edo,74.736379,65.997786,83.474972
Nigeria,2013,DHS,2013 DHS,facility_delivery,Ekiti,86.312793,81.788909,90.836677
Nigeria,2013,DHS,2013 DHS,facility_delivery,Enugu,85.507148,80.580394,90.433902
Nigeria,2013,DHS,2013 DHS,facility_delivery,FCT,69.093866,57.552043,80.635689
Nigeria,2013,DHS,2013 DHS,facility_delivery,Gombe,27.560512,19.142443,35.978581
Nigeria,2013,DHS,2013 DHS,facility_delivery,Imo,90.895962,85.569239,96.222685
Nigeria,2013,DHS,2013 DHS,facility_delivery,Jigawa,6.713779,3.650256,9.777302
Nigeria,2013,DHS,2013 DHS,facility_delivery,Kaduna,32.351368,19.28363,45.419107
Nigeria,2013,DHS,2013 DHS,facility_delivery,Kano,12.868179,9.69824,16.038118
Nigeria,2013,DHS,2013 DHS,facility_delivery,Katsina,8.989977,5.473433,12.506521
Nigeria,2013,DHS,2013 DHS,facility_delivery,Kebbi,8.468434,5.670969,11.265899
Nigeria,2013,DHS,2013 DHS,facility_delivery,Kogi,78.919837,69.790752,88.048922
Nigeria,2013,DHS,2013 DHS,facility_delivery,Kwara,76.732331,68.400806,85.063856
Nigeria,2013,DHS,2013 DHS,facility_delivery,Lagos,77.193485,69.911181,84.47579
Nigeria,2013,DHS,2013 DHS,facility_delivery,Nasarawa,40.113291,33.167907,47.058676
Nigeria,2013,DHS,2013 DHS,facility_delivery,Niger,25.314307,18.511881,32.116734
Nigeria,2013,DHS,2013 DHS,facility_delivery,Ogun,74.673787,67.966131,81.381443
Nigeria,2013,DHS,2013 DHS,facility_delivery,Ondo,56.244774,41.691216,70.798332
Nigeria,2013,DHS,2013 DHS,facility_delivery,Osun,89.138656,82.764066,95.513246
Nigeria,2013,DHS,2013 DHS,facility_delivery,Oyo,74.717133,62.033929,87.400336
Nigeria,2013,DHS,2013 DHS,facility_delivery,Plateau,35.820378,24.153997,47.48676
Nigeria,2013,DHS,2013 DHS,facility_delivery,Rivers,48.969261,39.238394,58.700127
Nigeria,2013,DHS,2013 DHS,facility_delivery,Sokoto,4.712325,3.445776,5.978874
Nigeria,2013,DHS,2013 DHS,facility_delivery,Taraba,23.350998,14.086221,32.615775
Nigeria,2013,DHS,2013 DHS,facility_delivery,Yobe,7.564842,1.363224,13.76646
Nigeria,2013,DHS,2013 DHS,facility_delivery,Zamfara,4.99821,2.306889,7.689532
Nigeria,2018,DHS,2018 DHS,facility_delivery,Abia,92.017202,88.020434,96.013969
Nigeria,2018,DHS,2018 DHS,facility_delivery,Adamawa,38.890102,29.989529,47.790675
Nigeria,2018,DHS,2018 DHS,facility_delivery,Akwa Ibom,34.727876,25.836698,43.619054
Nigeria,2018,DHS,2018 DHS,facility_delivery,Anambra,90.446341,85.226523,95.66616
Nigeria,2018,DHS,2018 DHS,facility_delivery,Bauchi,21.79494,17.150677,26.439202
Nigeria,2018,DHS,2018 DHS,facility_delivery,Bayelsa,22.856678,12.314763,33.398593
Nigeria,2018,DHS,2018 DHS,facility_delivery,Benue,67.092036,60.555892,73.62818
Nigeria,2018,DHS,2018 DHS,facility_delivery,Borno,26.170253,19.471218,32.869289
Nigeria,2018,DHS,2018 DHS,facility_delivery,Cross River,52.572896,41.407447,63.738346
Nigeria,2018,DHS,2018 DHS,facility_delivery,Delta,54.871552,45.989473,63.75363
Nigeria,2018,DHS,2018 DHS,facility_delivery,Ebonyi,56.517215,49.057489,63.97694
Nigeria,2018,DHS,2018 DHS,facility_delivery,Edo,80.054612,73.102288,87.006936
Nigeria,2018,DHS,2018 DHS,facility_delivery,Ekiti,71.782095,66.73126,76.832931
Nigeria,2018,DHS,2018 DHS,facility_delivery,Enugu,79.538578,72.880712,86.196444
Nigeria,2018,DHS,2018 DHS,facility_delivery,FCT,63.168635,53.159456,73.177814
Nigeria,2018,DHS,2018 DHS,facility_delivery,Gombe,27.717943,19.703951,35.731936
Nigeria,2018,DHS,2018 DHS,facility_delivery,Imo,94.459594,92.08873,96.830459
Nigeria,2018,DHS,2018 DHS,facility_delivery,Jigawa,20.122489,14.215078,26.0299
Nigeria,2018,DHS,2018 DHS,facility_delivery,Kaduna,17.581642,11.569579,23.593706
Nigeria,2018,DHS,2018 DHS,facility_delivery,Kano,19.191735,14.779048,23.604421
Nigeria,2018,DHS,2018 DHS,facility_delivery,Katsina,16.456689,11.400775,21.512603
Nigeria,2018,DHS,2018 DHS,facility_delivery,Kebbi,7.437533,4.823172,10.051894
Nigeria,2018,DHS,2018 DHS,facility_delivery,Kogi,72.366577,65.939108,78.794046
Nigeria,2018,DHS,2018 DHS,facility_delivery,Kwara,55.134712,42.539784,67.72964
Nigeria,2018,DHS,2018 DHS,facility_delivery,Lagos,75.740474,70.009116,81.471832
Nigeria,2018,DHS,2018 DHS,facility_delivery,Nasarawa,49.829554,38.003701,61.655408
Nigeria,2018,DHS,2018 DHS,facility_delivery,Niger,25.829424,20.695936,30.962912
Nigeria,2018,DHS,2018 DHS,facility_delivery,Ogun,73.356879,64.838444,81.875313
Nigeria,2018,DHS,2018 DHS,facility_delivery,Ondo,80.702306,74.132437,87.272176
Nigeria,2018,DHS,2018 DHS,facility_delivery,Osun,91.554185,88.614353,94.494016
Nigeria,2018,DHS,2018 DHS,facility_delivery,Oyo,70.077914,63.482284,76.673545
Nigeria,2018,DHS,2018 DHS,facility_delivery,Plateau,43.856573,35.227731,52.485416
Nigeria,2018,DHS,2018 DHS,facility_delivery,Rivers,48.186182,39.308398,57.063966
Nigeria,2018,DHS,2018 DHS,facility_delivery,Sokoto,7.785467,4.554342,11.016592
Nigeria,2018,DHS,2018 DHS,facility_delivery,Taraba,29.985144,23.190621,36.779667
Nigeria,2018,DHS,2018 DHS,facility_delivery,Yobe,16.216258,7.100969,25.331546
Nigeria,2018,DHS,2018 DHS,facility_delivery,Zamfara,10.769576,3.264178,18.274973
Nigeria,2024,DHS,2024 DHS,facility_delivery,Abia,85.956188,78.695276,93.2171
Nigeria,2024,DHS,2024 DHS,facility_delivery,Adamawa,41.579381,31.285308,51.873453
Nigeria,2024,DHS,2024 DHS,facility_delivery,Akwa Ibom,38.588981,28.572812,48.605151
Nigeria,2024,DHS,2024 DHS,facility_delivery,Anambra,83.24692,76.489215,90.004624
Nigeria,2024,DHS,2024 DHS,facility_delivery,Bauchi,31.142297,24.793303,37.491291
Nigeria,2024,DHS,2024 DHS,facility_delivery,Bayelsa,46.117097,30.868384,61.365811
Nigeria,2024,DHS,2024 DHS,facility_delivery,Benue,59.046486,48.399041,69.69393
Nigeria,2024,DHS,2024 DHS,facility_delivery,Borno,45.915765,34.636595,57.194935
Nigeria,2024,DHS,2024 DHS,facility_delivery,Cross River,58.834953,47.905039,69.764868
Nigeria,2024,DHS,2024 DHS,facility_delivery,Delta,82.982899,72.840416,93.125383
Nigeria,2024,DHS,2024 DHS,facility_delivery,Ebonyi,79.367592,72.564016,86.171167
Nigeria,2024,DHS,2024 DHS,facility_delivery,Edo,90.920718,86.362094,95.479343
Nigeria,2024,DHS,2024 DHS,facility_delivery,Ekiti,81.658578,76.171992,87.145164
Nigeria,2024,DHS,2024 DHS,facility_delivery,Enugu,92.587143,88.205609,96.968676
Nigeria,2024,DHS,2024 DHS,facility_delivery,FCT,81.334621,70.608356,92.060886
Nigeria,2024,DHS,2024 DHS,facility_delivery,Gombe,48.530973,38.065063,58.996882
Nigeria,2024,DHS,2024 DHS,facility_delivery,Imo,97.026071,94.983679,99.068463
Nigeria,2024,DHS,2024 DHS,facility_delivery,Jigawa,21.405216,16.378548,26.431884
Nigeria,2024,DHS,2024 DHS,facility_delivery,Kaduna,25.859501,17.435841,34.283161
Nigeria,2024,DHS,2024 DHS,facility_delivery,Kano,32.673853,27.006549,38.341156
Nigeria,2024,DHS,2024 DHS,facility_delivery,Katsina,15.80346,10.991767,20.615152
Nigeria,2024,DHS,2024 DHS,facility_delivery,Kebbi,8.843813,6.07091,11.616717
Nigeria,2024,DHS,2024 DHS,facility_delivery,Kogi,62.161529,52.855769,71.467288
Nigeria,2024,DHS,2024 DHS,facility_delivery,Kwara,51.497966,35.433368,67.562564
Nigeria,2024,DHS,2024 DHS,facility_delivery,Lagos,85.844276,76.071767,95.616786
Nigeria,2024,DHS,2024 DHS,facility_delivery,Nasarawa,55.708749,45.843122,65.574375
Nigeria,2024,DHS,2024 DHS,facility_delivery,Niger,30.184659,22.063223,38.306095
Nigeria,2024,DHS,2024 DHS,facility_delivery,Ogun,83.329697,77.061931,89.597463
Nigeria,2024,DHS,2024 DHS,facility_delivery,Ondo,83.187846,74.59896,91.776731
Nigeria,2024,DHS,2024 DHS,facility_delivery,Osun,86.672552,80.444434,92.90067
Nigeria,2024,DHS,2024 DHS,facility_delivery,Oyo,75.027198,67.384318,82.670078
Nigeria,2024,DHS,2024 DHS,facility_delivery,Plateau,45.687297,34.561873,56.812721
Nigeria,2024,DHS,2024 DHS,facility_delivery,Rivers,56.884896,45.883393,67.886399
Nigeria,2024,DHS,2024 DHS,facility_delivery,Sokoto,12.456265,6.423795,18.488736
Nigeria,2024,DHS,2024 DHS,facility_delivery,Taraba,33.001944,22.133348,43.870539
Nigeria,2024,DHS,2024 DHS,facility_delivery,Yobe,32.082441,25.784874,38.380008
Nigeria,2024,DHS,2024 DHS,facility_delivery,Zamfara,15.314362,7.130393,23.49833
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Abia,69.192846,52.676777,85.708916
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Adamawa,81.083005,72.929857,89.236153
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Akwa Ibom,81.895648,72.547695,91.2436
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Anambra,54.576446,31.647759,77.505133
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Bauchi,75.631995,67.791773,83.472218
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Bayelsa,78.064671,58.705061,97.42428
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Benue,31.379373,1.769885,60.98886
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Borno,62.709472,48.987416,76.431528
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Cross River,79.850242,73.95679,85.743695
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Delta,46.179619,30.55673,61.802509
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Ebonyi,75.792704,67.931277,83.654131
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Edo,77.425839,60.326547,94.525131
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Ekiti,62.69489,46.983887,78.405893
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Enugu,69.379952,54.933758,83.826145
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,FCT,73.694003,57.595333,89.792672
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Gombe,83.939852,76.0718,91.807904
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Imo,76.985653,57.884998,96.086307
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Jigawa,65.665041,56.769129,74.560953
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Kaduna,48.661006,29.905079,67.416933
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Kano,70.346846,62.383933,78.309758
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Katsina,53.345125,32.835939,73.854312
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Kebbi,70.476227,62.570101,78.382354
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Kogi,87.862001,72.911214,100.0
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Kwara,78.15427,65.973171,90.335368
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Lagos,69.799499,61.732863,77.866135
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Nasarawa,83.859326,71.370408,96.348244
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Niger,66.259238,51.407081,81.111396
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Ogun,20.366513,0.264549,40.468478
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Ondo,73.251323,58.842353,87.660294
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Osun,72.74827,47.588779,97.907761
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Oyo,76.134625,65.086311,87.182938
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Plateau,58.101844,47.532538,68.671149
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Rivers,81.118465,73.901082,88.335847
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Sokoto,62.649382,52.804483,72.49428
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Taraba,69.555058,60.940564,78.169552
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Yobe,73.397034,64.488222,82.305847
Nigeria,2013,DHS,2013 DHS,fever_care_seeking,Zamfara,70.751408,61.759515,79.7433
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Abia,86.593475,78.188621,94.99833
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Adamawa,49.341637,38.166043,60.517232
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Akwa Ibom,69.49101,60.719314,78.262706
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Anambra,97.405252,93.537598,100.0
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Bauchi,71.207647,65.046356,77.368939
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Bayelsa,71.815196,58.314513,85.315879
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Benue,92.269628,87.677769,96.861486
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Borno,77.456969,68.690945,86.222993
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Cross River,83.460911,74.395565,92.526256
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Delta,65.366807,45.262454,85.47116
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Ebonyi,64.293275,59.307885,69.278664
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Edo,78.306938,67.523544,89.090331
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Ekiti,61.795348,52.004762,71.585934
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Enugu,81.634994,72.840346,90.429641
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,FCT,79.218111,69.577696,88.858526
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Gombe,84.364919,80.05615,88.673687
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Imo,51.345783,44.420964,58.270603
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Jigawa,83.168842,78.196202,88.141483
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Kaduna,64.353128,54.423791,74.282466
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Kano,84.010604,79.577364,88.443844
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Katsina,79.108954,72.213004,86.004904
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Kebbi,73.120987,66.289359,79.952615
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Kogi,51.900204,42.320364,61.480044
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Kwara,53.467777,38.153749,68.781805
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Lagos,78.380537,65.202071,91.559003
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Nasarawa,48.414996,30.200977,66.629016
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Niger,50.634758,42.52035,58.749166
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Ogun,93.360819,84.884656,100.0
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Ondo,60.995302,43.819707,78.170896
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Osun,65.803631,52.51845,79.088812
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Oyo,80.784293,69.765327,91.80326
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Plateau,49.757702,39.710537,59.804867
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Rivers,89.941888,85.437044,94.446732
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Sokoto,73.543108,68.509828,78.576388
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Taraba,52.537619,45.490187,59.585052
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Yobe,84.304962,79.353158,89.256765
Nigeria,2018,DHS,2018 DHS,fever_care_seeking,Zamfara,42.287059,28.024588,56.549529
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Abia,60.588801,49.939473,71.238129
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Adamawa,70.305299,58.922425,81.688173
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Akwa Ibom,70.056854,58.470488,81.643219
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Anambra,88.41948,81.118814,95.720146
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Bauchi,38.603106,26.700768,50.505445
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Bayelsa,71.31183,61.891509,80.732152
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Benue,67.178773,43.687677,90.66987
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Borno,69.901994,58.279545,81.524444
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Cross River,83.384644,72.141216,94.628072
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Delta,65.252366,49.6159,80.888832
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Ebonyi,39.666647,28.550875,50.78242
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Edo,59.138604,45.657896,72.619311
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Ekiti,61.840265,42.052333,81.628198
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Enugu,52.717287,34.752503,70.682072
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,FCT,88.242503,81.013664,95.471343
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Gombe,83.810327,78.765116,88.855538
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Imo,91.521115,87.584379,95.457851
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Jigawa,69.456826,59.78311,79.130541
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Kaduna,58.035336,51.171579,64.899093
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Kano,45.078199,39.18386,50.972538
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Katsina,56.315834,47.172549,65.459119
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Kebbi,41.447545,29.278215,53.616874
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Kogi,66.707402,57.22178,76.193024
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Kwara,68.005494,44.41892,91.592069
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Lagos,81.480825,67.160159,95.80149
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Nasarawa,72.818953,63.363336,82.27457
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Niger,64.979575,53.084945,76.874206
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Ogun,79.949113,69.341472,90.556755
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Ondo,65.15844,42.733748,87.583133
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Osun,69.141468,50.006297,88.27664
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Oyo,63.467586,45.769733,81.165439
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Plateau,54.335655,42.346153,66.325157
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Rivers,58.384398,43.279575,73.489222
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Sokoto,59.118744,40.028803,78.208686
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Taraba,56.12855,43.5264,68.7307
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Yobe,62.122155,53.348655,70.895655
Nigeria,2024,DHS,2024 DHS,fever_care_seeking,Zamfara,67.853352,51.006374,84.700329
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Abia,32.848425737946,28.4641732124733,37.2326782634188
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Adamawa,67.5626823324008,63.2021124731742,71.9232521916274
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Akwa Ibom,57.9723721916204,52.6019231526345,63.3428212306064
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Anambra,37.4740255430799,28.3862760063148,46.561775079845
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Bauchi,80.8068431328952,77.2759524047917,84.3377338609989
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Bayelsa,69.0593860272512,64.8344685477266,73.2843035067758
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Benue,70.4748898833508,65.3567044971845,75.5930752695172
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Borno,62.5303620146399,58.1409504624935,66.9197735667863
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Cross River,51.1484623021708,43.7326512516721,58.5642733526696
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Delta,48.1590195319025,39.5930369703791,56.7250020934259
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Ebonyi,50.4908031718049,45.1388207104145,55.8427856331954
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Edo,40.7617266312301,33.6073562423781,47.9160970200822
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Ekiti,34.0570517720379,29.2094931138246,38.9046104302513
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Enugu,41.1649790838561,36.6006907722524,45.7292673954598
Nigeria,2013,DHS,2013 DHS,first_birth_under20,FCT Abuja,41.8890376473894,35.7916315274811,47.9864437672977
Nigeria,2013,DHS,2013 DHS,first_birth_under20,Gombe,74.6739018562027,70.8075325479212,78.5402711644841
