country,survey_year,survey_source,survey_id,population,indicator,admin_level,admin_name,admin_norm,estimate,se,ci_l,ci_u,unweighted_n,survey_order,survey_label
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Maniema,maniema,78.346382124351,3.84115311349821,70.8178603627906,85.8749038859114,207,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Mongala,mongala,58.4491041798357,4.58188165031992,49.4687811637837,67.4294271958876,113,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Mongala,mongala,76.0945726449459,10.2885240684354,55.929436016739,96.2597092731528,135,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Nord-Kivu,nord kivu,6.27612270449062,2.07593083639884,2.20737303075278,10.3448723782285,212,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Nord-Kivu,nord kivu,9.9826046468922,2.70443807654496,4.6820034184453,15.2832058753391,196,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Nord-Ubangi,nord ubangi,22.7513790818308,4.60045123972268,13.7346603393417,31.7680978243199,109,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Nord-Ubangi,nord ubangi,38.4032753937544,6.73974256417926,25.1936227028914,51.6129280846174,150,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Sankuru,sankuru,46.2431542804946,10.3608195414703,25.9363211288941,66.5499874320951,108,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Sankuru,sankuru,64.8821756262305,7.24125798330272,50.689570776194,79.074780476267,121,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Sud-Kivu,sud kivu,4.85166427430551,1.54249539909494,1.82842884576068,7.87489970285033,206,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Sud-Kivu,sud kivu,27.0685127872073,10.9229173118831,5.65998824980735,48.4770373246072,203,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Sud-Ubangi,sud ubangi,18.3770770974732,4.50348479774278,9.55040908897369,27.2037451059727,106,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Sud-Ubangi,sud ubangi,60.8281271923587,4.89644724763277,51.2312669347982,70.4249874499192,199,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Tanganyika,tanganyika,61.2882922450016,13.3266323062378,35.1685728895675,87.4080116004357,106,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Tanganyika,tanganyika,51.6492389220687,15.3335160561105,21.5960996957254,81.702378148412,168,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Tshopo,tshopo,32.1500210238082,6.12976537682705,20.1359016515466,44.1641403960699,102,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Tshopo,tshopo,56.1011764155426,11.4287473495721,33.7012432219736,78.5011096091116,162,2,2024 DHS
DRC,2013,DHS,DRC_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Tshuapa,tshuapa,44.875080779924,8.39280884052831,28.4254777233591,61.3246838364888,102,1,2013 DHS
DRC,2024,DHS,DRC_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Tshuapa,tshuapa,65.7918442655262,5.9942605153771,54.0433095414366,77.5403789896158,117,2,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Addis Ababa,addis ababa,3.89217153551568,2.10444553509906,-0.232465920704591,8.01680899173596,79,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Addis Ababa,addis ababa,2.5448620873405,1.81514993862174,-1.01276641889819,6.1024905935792,102,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Addis Ababa,addis ababa,3.73935704836801,2.42694883967617,-1.01737526971855,8.49608936645457,64,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Addis Ababa,addis ababa,3.77207471602321,1.75752750674554,0.327384100963471,7.21676533108295,116,4,2024 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Afar,afar,52.767817628275,6.89419307090337,39.2554475068389,66.2801877497112,170,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Afar,afar,53.0041734338401,6.6416261193543,39.9868254411252,66.0215214265551,109,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Afar,afar,51.4235782086691,5.40625383696447,40.8275153969372,62.0196410204009,216,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Affar,affar,70.5511909052563,4.77058289885039,61.2010202382468,79.9013615722657,173,1,2011 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Amhara,amhara,32.357258327986,4.47118825056794,23.5938903887742,41.1206262671978,221,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Amhara,amhara,17.7699081695369,3.43758249115689,11.0323702929839,24.5074460460899,175,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Amhara,amhara,14.1490863008138,4.27794593481412,5.76446634076862,22.533706260859,97,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Amhara,amhara,12.0940322236331,2.91007113498276,6.3903976066173,17.7976668406489,179,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Benishangul,benishangul,28.2635324159999,6.80257562576674,14.930729187387,41.5963356446127,170,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Benishangul,benishangul,18.0887508394524,4.91147428319529,8.46243813339497,27.7150635455099,156,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Benishangul,benishangul,9.80771091925079,3.6601384694269,2.63397134074452,16.9814504977571,82,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Benishangul,benishangul,40.8941286972261,7.0147447598127,27.1454816072522,54.6427757872001,150,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Dire Dawa,dire dawa,8.36481722801137,2.46291515535301,3.5375922265416,13.1920422294811,115,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Dire Dawa,dire dawa,1.77979016544502,1.22773996226155,-0.626535942968182,4.18611627385821,110,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Dire Dawa,dire dawa,4.78489312203685,2.18699189487396,0.49846777360289,9.07131847047082,80,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Dire Dawa,dire dawa,23.5207289587181,4.36854097464599,14.9585459834244,32.0829119340117,115,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Gambela,gambela,27.7796945475127,4.6910642933815,18.5853774833231,36.9740116117023,150,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Gambela,gambela,25.9777463222422,6.22414814968761,13.7786401144129,38.1768525300715,136,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Gambela,gambela,22.4238239982662,7.55063786564734,7.62484572129298,37.2228022752393,75,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Gambela,gambela,33.005470098539,5.22056640432956,22.7733479671533,43.2375922299247,142,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Harari,harari,26.1221140849145,5.02453668553641,16.2742031422629,35.9700250275661,115,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Harari,harari,19.9241449655828,3.62727855921263,12.8148096276318,27.0334803035339,115,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Harari,harari,33.3443396109163,6.980854510527,19.6621161889695,47.0265630328632,70,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Harari,harari,16.4589023588454,3.40158856987521,9.79191127166691,23.125893446024,103,4,2024 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Oromia,oromia,34.7472357362065,3.5295326787367,27.8294788036254,41.6649926687876,285,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Oromia,oromia,25.5005610024955,5.14509586568832,15.4163584087405,35.5847635962506,125,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Oromia,oromia,41.6645727210315,4.84184935624822,32.1747223642165,51.1544230778464,240,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Oromiya,oromiya,49.3672250547713,4.08676413088004,41.3573145449363,57.3771355646063,287,1,2011 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,SNNPR,snnpr,25.3061800189846,3.61070637277798,18.2293255695905,32.3830344683786,252,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,SNNPR,snnpr,23.3106111248107,4.03933218492053,15.393665520773,31.2275567288485,231,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,SNNPR,snnpr,26.1386443124355,4.2458629945929,17.816905759742,34.4603828651289,114,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,SNNPR,snnpr,29.270097193579,2.34944320564293,24.6652731267965,33.8749212603614,658,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Somali,somali,59.0956551744557,6.84945073778737,45.6709784145112,72.5203319344003,150,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Somali,somali,38.3682746489946,4.834202617437,28.8934116248489,47.8431376731404,223,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Somali,somali,55.99180169557,7.23225938521406,41.8168337736986,70.1667696174413,85,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Somali,somali,66.9970311942265,4.58645429059718,58.0077459679168,75.9863164205361,214,4,2024 DHS
Ethiopia,2011,DHS,ETH_2011_DHS_zd,children_12_23_months,zero_dose,ADM1,Tigray,tigray,5.47590089434804,2.27511107996117,1.01676511679613,9.93503667189995,201,1,2011 DHS
Ethiopia,2016,DHS,ETH_2016_DHS_zd,children_12_23_months,zero_dose,ADM1,Tigray,tigray,7.29800878958731,2.66383029387748,2.07699735266069,12.5190202265139,215,2,2016 DHS
Ethiopia,2019,DHS,ETH_2019_DHS_zd,children_12_23_months,zero_dose,ADM1,Tigray,tigray,4.57217153027002,2.32693925371402,0.0114543987780324,9.13288866176201,93,3,2019 DHS
Ethiopia,2024,DHS,ETH_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Tigray,tigray,10.4386264513633,2.24089342632691,6.04655604257002,14.8306968601566,199,4,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Abia,abia,6.6303314619931,2.95019106259166,0.848063231801506,12.4125996921847,104,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Abia,abia,6.69275545749224,2.28731031113846,2.20970962619376,11.1758012887907,107,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Abia,abia,5.45723018996137,3.01127007586504,-0.4447507064573,11.35921108638,81,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Adamawa,adamawa,21.0086212606951,4.72621432778186,11.7454113950255,30.2718311263647,180,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Adamawa,adamawa,19.8208069674627,4.3541744464223,11.2867818700703,28.354832064855,177,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Adamawa,adamawa,29.1183166698174,6.54091819139893,16.2983525888526,41.9382807507821,149,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Akwa Ibom,akwa ibom,10.4749542263766,2.87710653856093,4.83592903111248,16.1139794216407,121,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Akwa Ibom,akwa ibom,16.7612909974792,3.53309654722944,9.83654901100666,23.6860329839517,122,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Akwa Ibom,akwa ibom,15.1376526379335,4.50054707976117,6.31674245087473,23.9585628249924,81,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Anambra,anambra,12.0099761243569,5.13638109058486,1.94285417593798,22.0770980727757,111,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Anambra,anambra,9.86915668750189,2.95778229831689,4.07200990869069,15.6663034663131,179,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Anambra,anambra,14.9287765329845,4.85485802637348,5.41342965123724,24.4441234147317,96,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Bauchi,bauchi,74.8951391277251,4.72322386972555,65.6377904521431,84.1524878033071,268,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Bauchi,bauchi,54.3939928070922,4.68402390057633,45.2134746592378,63.5745109549466,266,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Bauchi,bauchi,37.3235779856375,5.4688121949864,26.6049030452507,48.0422529260243,209,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Bayelsa,bayelsa,20.9475247571166,4.11598109027791,12.880350059124,29.0146994551092,160,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Bayelsa,bayelsa,29.2058022753551,4.54138031204668,20.3048604236444,38.1067441270659,122,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Bayelsa,bayelsa,17.2384201209838,5.35866797066323,6.73562389337551,27.741216348592,82,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Benue,benue,44.3774781230294,6.38403738311126,31.864994776174,56.8899614698848,124,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Benue,benue,23.6832124273729,4.40182605212113,15.0557918990054,32.3106329557405,186,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Benue,benue,32.0119504428842,5.51255715406319,21.2075369582018,42.8163639275667,97,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Borno,borno,80.4702893798202,5.03356371524715,70.6046857840482,90.3358929755922,121,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Borno,borno,44.1019482958698,4.11698573761083,36.0328045252875,52.1710920664521,203,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Borno,borno,31.7047594949059,5.25429633111889,21.4065279218119,42.0029910679998,160,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Cross River,cross river,11.7282302786784,6.77115323174485,-1.54298618934348,24.9994467467003,101,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Cross River,cross river,8.11846427145736,3.86504618936919,0.543112941709971,15.6938156012047,75,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Cross River,cross river,2.78850565396358,1.92368417897332,-0.981846054453626,6.55885736238079,69,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Delta,delta,26.8171627931876,6.63375477400694,13.8152423538634,39.8190832325119,126,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Delta,delta,18.6793205916073,4.56032870209979,9.74124057782741,27.6174006053872,99,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Delta,delta,7.59000272889116,2.73480179759475,2.22988970075005,12.9501157570323,112,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Ebonyi,ebonyi,11.3093605260846,4.09682785652846,3.27972547642842,19.3389955757408,133,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Ebonyi,ebonyi,4.89251255199403,1.70691386536347,1.54702285116958,8.23800225281847,181,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Ebonyi,ebonyi,3.00299516187026,1.36179762371719,0.333920865152329,5.67206945858819,176,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Edo,edo,8.77827559712646,3.01066331080957,2.8774839383636,14.6790672558893,122,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Edo,edo,8.66625381151401,3.50429778682493,1.79795635823373,15.5345512647943,90,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Edo,edo,2.09166295912149,2.03411406608381,-1.89512735084911,6.07845326909209,77,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Ekiti,ekiti,2.3983117883228,1.62447064985384,-0.785592179333104,5.58221575597871,89,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Ekiti,ekiti,3.90405462681165,2.34554812612685,-0.693135224402386,8.50124447802569,100,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Ekiti,ekiti,6.01514822846993,3.93010722699787,-1.68772039182648,13.7180168487663,49,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Enugu,enugu,11.669234050965,3.2149026501451,5.36814064287825,17.9703274590518,121,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Enugu,enugu,7.52084730345684,3.53691867521048,0.58861408379719,14.4530805231165,97,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Enugu,enugu,12.8317045134466,3.48063294230675,6.00978930312169,19.6536197237715,74,3,2024 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,FCT Abuja,fct abuja,6.19172019002938,2.53675839207979,1.21976510407325,11.1636752759855,92,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,FCT Abuja,fct abuja,16.0523205891744,3.57734489153381,9.04085344148979,23.063787736859,97,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,FCT Abuja,fct abuja,13.836499873618,3.09419300177611,7.77199302892093,19.901006718315,140,2,2018 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Gombe,gombe,56.4857211241143,6.43995562748568,43.8636400322064,69.1078022160223,194,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Gombe,gombe,62.6954173315879,5.75756677077613,51.4107938222821,73.9800408408937,238,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Gombe,gombe,34.0258725524428,4.94117627596553,24.3413450102866,43.710400094599,175,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Imo,imo,8.28777140407196,3.14732843608541,2.11912102182579,14.4564217863181,84,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Imo,imo,9.52059015341363,2.85768431265156,3.91963182143148,15.1215484853958,134,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Imo,imo,6.71903004512018,3.12590144724434,0.592375789299642,12.8456843009407,117,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Jigawa,jigawa,79.0488755472681,4.32492504059233,70.5721782318717,87.5255728626645,281,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Jigawa,jigawa,42.6307357382492,5.28249146625381,32.2772427157515,52.9842287607468,250,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Jigawa,jigawa,34.2930450137434,4.46184672181379,25.5479861344503,43.0381038930365,208,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Kaduna,kaduna,39.4917714590198,8.22756404585062,23.3660422486559,55.6175006693836,138,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Kaduna,kaduna,48.0809258190111,5.87813337665893,36.5599961044368,59.6018555335854,227,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Kaduna,kaduna,45.6071497049894,5.09783950979654,35.6155678668229,55.598731543156,221,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Kano,kano,73.7092354406816,4.08511568039151,65.7025558344344,81.7159150469288,366,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Kano,kano,40.2421297908614,3.68924200797795,33.0113483249724,47.4729112567505,327,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Kano,kano,42.0231641782166,4.26863651561686,33.656790344515,50.3895380119182,269,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Katsina,katsina,76.6069505346669,4.66653786928633,67.4607043783734,85.7531966909604,275,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Katsina,katsina,57.5013111124864,5.38821417066653,46.9406053969916,68.0620168279811,257,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Katsina,katsina,39.8058631034841,4.68577387849998,30.6219150619255,48.9898111450426,202,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Kebbi,kebbi,95.1269719744188,2.3927375940821,90.4372924655629,99.8166514832747,203,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Kebbi,kebbi,69.9778687223207,4.39356473622272,61.3666400755789,78.5890973690624,237,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Kebbi,kebbi,84.0331511062681,2.75578291221555,78.6319158491147,89.4343863634215,226,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Kogi,kogi,12.8672160630863,3.25312856759984,6.49120123351219,19.2432308926603,98,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Kogi,kogi,19.7293401089413,6.17109166373095,7.63422270273323,31.8244575151493,102,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Kogi,kogi,56.9748815312665,9.72152039859866,37.9210516750416,76.0287113874913,119,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Kwara,kwara,26.5185026156251,5.19902524571479,16.3286003793096,36.7084048519405,123,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Kwara,kwara,38.8807331769382,8.08336106787514,23.0376366098697,54.7238297440067,129,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Kwara,kwara,51.7416993481461,9.31083955747125,33.4927891496716,69.9906095466207,105,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Lagos,lagos,8.99253199993385,2.70408245439489,3.6926277780932,14.2924362217745,181,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Lagos,lagos,3.02771227794241,1.28064087553568,0.517702284762641,5.53772227112218,155,2,2018 DHS
Nigeria,2024,DHS,NGA_2024_DHS_zd,children_12_23_months,zero_dose,ADM1,Lagos,lagos,1.09606660390317,1.08998385666183,-1.04026249888409,3.23239570669043,104,3,2024 DHS
Nigeria,2013,DHS,NGA_2013_DHS_zd,children_12_23_months,zero_dose,ADM1,Nasarawa,nasarawa,40.4890100010482,6.04879147894322,28.6335965523267,52.3444234497697,134,1,2013 DHS
Nigeria,2018,DHS,NGA_2018_DHS_zd,children_12_23_months,zero_dose,ADM1,Nasarawa,nasarawa,21.0592687541434,4.63243851196955,11.9798561100868,30.1386813982001,137,2,2018 DHS
